segment,x1,x2,duration,distance,weather,peak
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,70,27 ,3,1
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,60,21 ,3,1
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,40,5 ,1,1
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,30,16 ,1,1
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,65,26 ,1,1
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,55,5 ,1,1
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,30,3 ,1,1
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,35,10 ,1,1
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,60,8 ,1,1
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,35,19 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,35,21 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,40,26 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,50,33 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,55,18 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,65,3 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,55,14 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,45,18 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,50,19 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,30,22 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,65,17 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,40,18 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,40,7 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,45,27 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,40,8 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,65,7 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,35,5 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,50,13 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,55,12 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,60,8 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,45,28 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,30,15 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,40,41 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,40,16 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,40,24 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,45,20 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,40,3 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,60,15 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,65,12 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,45,24 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,60,13 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,30,26 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,45,22 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,35,39 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,50,23 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,55,8 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,75,30 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,45,28 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,55,6 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,40,15 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,45,29 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,40,42 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,35,6 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,55,7 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,45,10 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,45,10 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,55,13 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,30,14 ,1,1
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,40,27 ,1,1
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,35,10 ,1,1
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,65,19 ,1,1
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,50,18 ,1,1
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,30,27 ,1,1
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,35,3 ,1,1
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,70,10 ,1,1
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,55,25 ,1,1
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,45,20 ,1,1
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,35,33 ,1,1
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,65,13 ,1,1
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,35,11 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,50,28 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,35,22 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,35,8 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,60,31 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,65,21 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,55,20 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,70,12 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,50,12 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,45,45 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,40,38 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,45,9 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,50,24 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,50,17 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,35,26 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,65,4 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,30,6 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,30,22 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,40,36 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,60,23 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,35,8 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,35,24 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,65,33 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,60,15 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,40,12 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,25,25 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,45,2 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,60,15 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,45,11 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,50,5 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,65,40 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,40,23 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,50,8 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,40,14 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,60,35 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,55,25 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,50,17 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,25,16 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,51,26 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,40,8 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,40,41 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,35,26 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,40,30 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,40,15 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,50,15 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,55,11 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,45,22 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,55,5 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,35,5 ,1,1
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,45,5 ,1,1
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,55,6 ,1,1
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,35,3 ,1,1
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,35,24 ,1,1
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,60,10 ,1,1
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,45,36 ,1,1
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,45,11 ,1,1
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,35,5 ,1,1
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,55,24 ,1,1
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,40,4 ,1,1
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,60,25 ,1,1
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,40,4 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,40,27 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,55,8 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,40,5 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,35,16 ,2,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,45,15 ,2,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,35,17 ,2,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,30,26 ,2,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,35,6 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,40,25 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,30,28 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,40,29 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,40,2 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,50,30 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,40,13 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,30,6 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,30,4 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,40,48 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,40,45 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,30,8 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,40,5 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,35,13 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,30,17 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,40,6 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,25,19 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,35,5 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,45,13 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,30,1 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,30,2 ,3,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,40,22 ,3,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,60,4 ,3,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,30,18 ,3,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,30,34 ,2,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,30,13 ,2,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,60,8 ,2,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,55,20 ,2,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,30,19 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,40,31 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,35,10 ,3,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,45,6 ,3,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,40,22 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,40,18 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,70,31 ,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,25,25 ,1,1
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,35,13 ,1,1
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,60,13 ,1,1
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,60,9 ,1,1
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,RUMAH NO. 52 - JLN SS5A/14,25,40 ,1,1
