segment,x1,x2,duration,distance,weather,peak
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,60,129,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,70,122,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,85,142,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,85,199,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,55,154,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,80,175,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,65,178,1,1
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,80,105,1,1
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,60,143,1,1
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,70,186,1,1
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,60,130,1,1
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,60,195,1,1
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,65,147,1,1
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,70,94,1,1
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,60,78,1,1
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,95,177,2,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,65,163,2,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,90,183,2,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,70,176,2,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,60,88,2,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,80,114,2,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,55,173,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,70,140,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,60,86,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,80,187,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,50,106,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,55,137,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,105,165,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,70,71,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,65,137,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,85,182,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,55,167,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,55,102,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,60,97,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,60,108,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,55,153,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,65,194,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,65,164,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,55,131,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,80,118,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,65,143,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,60,100,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,70,54,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,80,122,3,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,55,154,3,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,45,175,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,65,132,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,70,176,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,75,145,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,65,167,3,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,85,190,3,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,175,185,3,1
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,360,192,3,1
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,205,184,3,1
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,120,159,3,1
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,90,163,1,1
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,85,197,1,1
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,95,152,1,1
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,75,87,1,1
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,60,113,1,1
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,80,73,1,1
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,60,182,1,1
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,50,148,1,1
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,85,182,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,55,182,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,100,182,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,80,156,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,65,145,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,70,173,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,75,82,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,55,198,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,75,194,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,45,183,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,55,115,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,75,182,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,60,109,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,65,158,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,65,148,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,55,150,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,70,180,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,70,158,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,60,158,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,50,177,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,55,105,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,50,184,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,80,124,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,75,162,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,115,145,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,60,167,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,100,173,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,80,194,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,75,168,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,85,185,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,65,126,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,60,90,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,55,180,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,65,138,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,100,175,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,85,145,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,60,123,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,55,165,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,55,69,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,70,160,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,50,193,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,80,176,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,65,158,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,60,166,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,75,127,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,65,132,1,1
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,85,134,1,1
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,65,107,1,1
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,110,119,1,1
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,60,197,1,1
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,70,185,1,1
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,80,70,1,1
21,SIMPANG JLN SS1/38  JLN SS1/36,NURSERI (OPP) JLN SS1/36,75,184,1,1
