segment,x1,x2,duration,distance,weather,peak
8,PPURI PKNS/JEJARI RESTORAN  JLN SS6/3,DATARAN GLOMAC - JLN SS6/3,5,41,1,0
8,PPURI PKNS/JEJARI RESTORAN  JLN SS6/3,DATARAN GLOMAC - JLN SS6/3,15,16,1,0
8,PPURI PKNS/JEJARI RESTORAN  JLN SS6/3,DATARAN GLOMAC - JLN SS6/3,5,51,1,0
8,PPURI PKNS/JEJARI RESTORAN  JLN SS6/3,DATARAN GLOMAC - JLN SS6/3,10,12,1,0
8,PPURI PKNS/JEJARI RESTORAN  JLN SS6/3,DATARAN GLOMAC - JLN SS6/3,5,62,1,0
8,PPURI PKNS/JEJARI RESTORAN  JLN SS6/3,DATARAN GLOMAC - JLN SS6/3,10,7,1,1
8,PPURI PKNS/JEJARI RESTORAN  JLN SS6/3,DATARAN GLOMAC - JLN SS6/3,15,61,1,1
8,PPURI PKNS/JEJARI RESTORAN  JLN SS6/3,DATARAN GLOMAC - JLN SS6/3,15,36,1,1
8,PPURI PKNS/JEJARI RESTORAN  JLN SS6/3,DATARAN GLOMAC - JLN SS6/3,10,45,1,1
8,PPURI PKNS/JEJARI RESTORAN  JLN SS6/3,DATARAN GLOMAC - JLN SS6/3,10,61,1,1
8,PPURI PKNS/JEJARI RESTORAN  JLN SS6/3,DATARAN GLOMAC - JLN SS6/3,80,48,1,1
8,PPURI PKNS/JEJARI RESTORAN  JLN SS6/3,DATARAN GLOMAC - JLN SS6/3,10,53,1,1
8,PPURI PKNS/JEJARI RESTORAN  JLN SS6/3,DATARAN GLOMAC - JLN SS6/3,5,67,1,1
8,PPURI PKNS/JEJARI RESTORAN  JLN SS6/3,DATARAN GLOMAC - JLN SS6/3,5,45,1,1
8,PPURI PKNS/JEJARI RESTORAN  JLN SS6/3,DATARAN GLOMAC - JLN SS6/3,10,39,2,0
8,PPURI PKNS/JEJARI RESTORAN  JLN SS6/3,DATARAN GLOMAC - JLN SS6/3,15,41,2,0
8,PPURI PKNS/JEJARI RESTORAN  JLN SS6/3,DATARAN GLOMAC - JLN SS6/3,15,15,2,0
8,PPURI PKNS/JEJARI RESTORAN  JLN SS6/3,DATARAN GLOMAC - JLN SS6/3,75,26,2,0
8,PPURI PKNS/JEJARI RESTORAN  JLN SS6/3,DATARAN GLOMAC - JLN SS6/3,10,27,2,0
8,PPURI PKNS/JEJARI RESTORAN  JLN SS6/3,DATARAN GLOMAC - JLN SS6/3,10,41,2,0
8,PPURI PKNS/JEJARI RESTORAN  JLN SS6/3,DATARAN GLOMAC - JLN SS6/3,10,36,1,0
8,PPURI PKNS/JEJARI RESTORAN  JLN SS6/3,DATARAN GLOMAC - JLN SS6/3,15,24,1,0
8,PPURI PKNS/JEJARI RESTORAN  JLN SS6/3,DATARAN GLOMAC - JLN SS6/3,5,64,1,0
8,PPURI PKNS/JEJARI RESTORAN  JLN SS6/3,DATARAN GLOMAC - JLN SS6/3,10,16,1,0
8,PPURI PKNS/JEJARI RESTORAN  JLN SS6/3,DATARAN GLOMAC - JLN SS6/3,10,66,1,0
8,PPURI PKNS/JEJARI RESTORAN  JLN SS6/3,DATARAN GLOMAC - JLN SS6/3,5,25,1,0
8,PPURI PKNS/JEJARI RESTORAN  JLN SS6/3,DATARAN GLOMAC - JLN SS6/3,20,41,1,0
8,PPURI PKNS/JEJARI RESTORAN  JLN SS6/3,DATARAN GLOMAC - JLN SS6/3,10,45,1,0
