segment,x1,x2,duration,distance,weather,peak
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,155,190,3,1
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,110,195,3,1
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,125,172,1,1
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,110,190,1,1
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,160,182,1,1
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,140,185,1,1
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,135,179,1,1
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,105,179,1,1
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,110,193,1,1
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,105,172,1,1
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,100,198,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,120,161,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,110,190,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,95,184,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,95,197,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,120,188,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,110,198,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,95,185,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,90,175,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,100,164,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,90,173,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,90,180,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,85,177,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,95,172,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,120,190,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,115,181,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,120,176,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,110,181,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,90,186,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,100,181,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,95,172,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,85,179,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,85,198,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,90,193,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,95,196,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,100,189,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,85,197,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,130,184,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,95,191,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,105,191,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,105,185,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,95,185,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,90,183,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,90,187,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,90,187,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,110,199,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,85,191,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,70,186,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,85,178,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,105,165,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,105,193,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,100,176,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,120,196,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,90,190,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,95,176,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,105,185,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,125,184,1,1
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,120,199,1,1
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,120,186,1,1
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,130,192,1,1
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,90,198,1,1
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,90,168,1,1
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,105,187,1,1
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,155,190,1,1
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,100,169,1,1
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,80,199,1,1
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,105,187,1,1
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,95,190,1,1
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,100,187,1,1
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,90,180,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,105,186,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,110,186,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,120,192,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,65,198,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,85,190,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,85,196,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,95,190,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,75,176,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,80,196,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,100,181,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,130,174,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,100,175,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,120,166,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,130,183,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,115,174,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,110,191,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,100,179,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,110,190,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,105,188,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,90,182,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,95,166,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,110,173,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,80,199,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,95,194,1,0
