segment,x1,x2,duration,distance,weather,peak
2,RUMAH NO. 57  JLN SS4A/1,PETRONAS (OPP )  JLN SS4B/10,80,159,1,0
2,RUMAH NO. 57  JLN SS4A/1,PETRONAS (OPP )  JLN SS4B/10,165,198,1,0
2,RUMAH NO. 57  JLN SS4A/1,PETRONAS (OPP )  JLN SS4B/10,160,116,1,0
2,RUMAH NO. 57  JLN SS4A/1,PETRONAS (OPP )  JLN SS4B/10,60,171,1,0
2,RUMAH NO. 57  JLN SS4A/1,PETRONAS (OPP )  JLN SS4B/10,55,155,1,0
2,RUMAH NO. 57  JLN SS4A/1,PETRONAS (OPP )  JLN SS4B/10,175,183,1,1
2,RUMAH NO. 57  JLN SS4A/1,PETRONAS (OPP )  JLN SS4B/10,155,170,1,1
2,RUMAH NO. 57  JLN SS4A/1,PETRONAS (OPP )  JLN SS4B/10,175,118,1,1
2,RUMAH NO. 57  JLN SS4A/1,PETRONAS (OPP )  JLN SS4B/10,190,69,1,1
2,RUMAH NO. 57  JLN SS4A/1,PETRONAS (OPP )  JLN SS4B/10,180,185,1,1
2,RUMAH NO. 57  JLN SS4A/1,PETRONAS (OPP )  JLN SS4B/10,173,92,1,1
2,RUMAH NO. 57  JLN SS4A/1,PETRONAS (OPP )  JLN SS4B/10,80,181,1,1
2,RUMAH NO. 57  JLN SS4A/1,PETRONAS (OPP )  JLN SS4B/10,75,155,1,1
2,RUMAH NO. 57  JLN SS4A/1,PETRONAS (OPP )  JLN SS4B/10,110,103,1,1
2,RUMAH NO. 57  JLN SS4A/1,PETRONAS (OPP )  JLN SS4B/10,60,168,2,0
2,RUMAH NO. 57  JLN SS4A/1,PETRONAS (OPP )  JLN SS4B/10,135,76,2,0
2,RUMAH NO. 57  JLN SS4A/1,PETRONAS (OPP )  JLN SS4B/10,145,85,2,0
2,RUMAH NO. 57  JLN SS4A/1,PETRONAS (OPP )  JLN SS4B/10,135,135,2,0
2,RUMAH NO. 57  JLN SS4A/1,PETRONAS (OPP )  JLN SS4B/10,150,133,2,0
2,RUMAH NO. 57  JLN SS4A/1,PETRONAS (OPP )  JLN SS4B/10,175,184,2,0
2,RUMAH NO. 57  JLN SS4A/1,PETRONAS (OPP )  JLN SS4B/10,50,95,1,0
2,RUMAH NO. 57  JLN SS4A/1,PETRONAS (OPP )  JLN SS4B/10,170,123,1,0
2,RUMAH NO. 57  JLN SS4A/1,PETRONAS (OPP )  JLN SS4B/10,45,158,1,0
2,RUMAH NO. 57  JLN SS4A/1,PETRONAS (OPP )  JLN SS4B/10,105,90,1,0
2,RUMAH NO. 57  JLN SS4A/1,PETRONAS (OPP )  JLN SS4B/10,65,108,1,0
2,RUMAH NO. 57  JLN SS4A/1,PETRONAS (OPP )  JLN SS4B/10,105,73,1,0
2,RUMAH NO. 57  JLN SS4A/1,PETRONAS (OPP )  JLN SS4B/10,135,180,1,0
2,RUMAH NO. 57  JLN SS4A/1,PETRONAS (OPP )  JLN SS4B/10,110,78,1,0
2,RUMAH NO. 57  JLN SS4A/1,PETRONAS (OPP )  JLN SS4B/10,135,131,1,0
2,RUMAH NO. 57  JLN SS4A/1,PETRONAS (OPP )  JLN SS4B/10,32,117,1,0
2,RUMAH NO. 57  JLN SS4A/1,PETRONAS (OPP )  JLN SS4B/10,45,167,1,0
2,RUMAH NO. 57  JLN SS4A/1,PETRONAS (OPP )  JLN SS4B/10,45,168,1,0
2,RUMAH NO. 57  JLN SS4A/1,PETRONAS (OPP )  JLN SS4B/10,70,94,1,0
2,RUMAH NO. 57  JLN SS4A/1,PETRONAS (OPP )  JLN SS4B/10,50,135,1,0
2,RUMAH NO. 57  JLN SS4A/1,PETRONAS (OPP )  JLN SS4B/10,80,156,1,0
2,RUMAH NO. 57  JLN SS4A/1,PETRONAS (OPP )  JLN SS4B/10,96,129,1,0
2,RUMAH NO. 57  JLN SS4A/1,PETRONAS (OPP )  JLN SS4B/10,150,198,1,0
2,RUMAH NO. 57  JLN SS4A/1,PETRONAS (OPP )  JLN SS4B/10,90,70,1,0
2,RUMAH NO. 57  JLN SS4A/1,PETRONAS (OPP )  JLN SS4B/10,80,118,1,0
2,RUMAH NO. 57  JLN SS4A/1,PETRONAS (OPP )  JLN SS4B/10,45,85,1,0
2,RUMAH NO. 57  JLN SS4A/1,PETRONAS (OPP )  JLN SS4B/10,82,147,1,0
2,RUMAH NO. 57  JLN SS4A/1,PETRONAS (OPP )  JLN SS4B/10,144,167,1,0
2,RUMAH NO. 57  JLN SS4A/1,PETRONAS (OPP )  JLN SS4B/10,65,173,3,0
2,RUMAH NO. 57  JLN SS4A/1,PETRONAS (OPP )  JLN SS4B/10,60,115,1,0
2,RUMAH NO. 57  JLN SS4A/1,PETRONAS (OPP )  JLN SS4B/10,101,178,1,0
2,RUMAH NO. 57  JLN SS4A/1,PETRONAS (OPP )  JLN SS4B/10,75,87,1,0
2,RUMAH NO. 57  JLN SS4A/1,PETRONAS (OPP )  JLN SS4B/10,130,168,1,0
2,RUMAH NO. 57  JLN SS4A/1,PETRONAS (OPP )  JLN SS4B/10,121,79,3,0
2,RUMAH NO. 57  JLN SS4A/1,PETRONAS (OPP )  JLN SS4B/10,70,76,3,1
2,RUMAH NO. 57  JLN SS4A/1,PETRONAS (OPP )  JLN SS4B/10,80,124,3,1
2,RUMAH NO. 57  JLN SS4A/1,PETRONAS (OPP )  JLN SS4B/10,245,194,3,1
2,RUMAH NO. 57  JLN SS4A/1,PETRONAS (OPP )  JLN SS4B/10,100,188,3,1
2,RUMAH NO. 57  JLN SS4A/1,PETRONAS (OPP )  JLN SS4B/10,125,134,3,1
2,RUMAH NO. 57  JLN SS4A/1,PETRONAS (OPP )  JLN SS4B/10,185,169,1,1
2,RUMAH NO. 57  JLN SS4A/1,PETRONAS (OPP )  JLN SS4B/10,188,108,1,1
2,RUMAH NO. 57  JLN SS4A/1,PETRONAS (OPP )  JLN SS4B/10,175,125,1,1
2,RUMAH NO. 57  JLN SS4A/1,PETRONAS (OPP )  JLN SS4B/10,205,88,1,1
2,RUMAH NO. 57  JLN SS4A/1,PETRONAS (OPP )  JLN SS4B/10,120,180,1,1
