segment,x1,x2,duration,distance,weather,peak
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,80,109,2,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,80,123,2,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,234,176,2,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,234,188,2,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,93,58,2,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,93,69,2,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,83,120,2,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,83,130,2,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,168,192,2,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,178,88,2,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,207,179,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,207,190,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,185,125,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,185,136,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,89,147,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,89,159,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,105,152,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,105,163,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,103,90,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,103,101,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,103,114,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,103,124,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,71,195,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,81,48,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,103,179,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,103,190,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,92,116,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,92,128,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,71,153,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,71,164,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,78,181,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,78,192,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,50,142,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,50,154,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,85,86,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,85,97,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,79,105,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,79,116,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,73,80,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,73,91,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,135,167,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,135,178,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,49,152,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,49,165,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,133,102,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,133,115,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,20,51,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,20,39,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,106,50,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,106,63,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,116,160,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,116,172,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,40,145,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,40,156,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,59,95,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,59,105,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,93,176,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,93,187,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,67,131,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,67,142,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,111,154,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,111,166,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,165,110,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,165,125,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,42,160,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,42,171,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,102,138,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,102,149,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,49,131,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,49,139,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,141,122,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,141,133,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,279,193,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,284,138,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,6,192,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,12,26,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,79,173,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,79,184,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,161,145,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,161,157,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,87,121,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,87,132,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,67,140,1,0
