segment,x1,x2,duration,distance,weather,peak
18,MASJID HIDAYAH  JLN MAJLIS,RUMAH NO. 21  JLN SS 3/80,70,47,1,0
18,MASJID HIDAYAH  JLN MAJLIS,RUMAH NO. 21  JLN SS 3/80,40,151,1,0
18,MASJID HIDAYAH  JLN MAJLIS,RUMAH NO. 21  JLN SS 3/80,80,107,1,0
18,MASJID HIDAYAH  JLN MAJLIS,RUMAH NO. 21  JLN SS 3/80,85,116,1,0
18,MASJID HIDAYAH  JLN MAJLIS,RUMAH NO. 21  JLN SS 3/80,30,137,1,0
18,MASJID HIDAYAH  JLN MAJLIS,RUMAH NO. 21  JLN SS 3/80,60,101,1,0
18,MASJID HIDAYAH  JLN MAJLIS,RUMAH NO. 21  JLN SS 3/80,60,111,1,1
18,MASJID HIDAYAH  JLN MAJLIS,RUMAH NO. 21  JLN SS 3/80,70,151,1,1
18,MASJID HIDAYAH  JLN MAJLIS,RUMAH NO. 21  JLN SS 3/80,100,163,1,1
18,MASJID HIDAYAH  JLN MAJLIS,RUMAH NO. 21  JLN SS 3/80,60,97,1,1
18,MASJID HIDAYAH  JLN MAJLIS,RUMAH NO. 21  JLN SS 3/80,45,114,1,1
18,MASJID HIDAYAH  JLN MAJLIS,RUMAH NO. 21  JLN SS 3/80,95,113,1,1
18,MASJID HIDAYAH  JLN MAJLIS,RUMAH NO. 21  JLN SS 3/80,55,159,1,1
18,MASJID HIDAYAH  JLN MAJLIS,RUMAH NO. 21  JLN SS 3/80,120,131,1,1
18,MASJID HIDAYAH  JLN MAJLIS,RUMAH NO. 21  JLN SS 3/80,65,138,2,0
18,MASJID HIDAYAH  JLN MAJLIS,RUMAH NO. 21  JLN SS 3/80,75,115,2,0
18,MASJID HIDAYAH  JLN MAJLIS,RUMAH NO. 21  JLN SS 3/80,40,161,2,0
18,MASJID HIDAYAH  JLN MAJLIS,RUMAH NO. 21  JLN SS 3/80,45,143,2,0
18,MASJID HIDAYAH  JLN MAJLIS,RUMAH NO. 21  JLN SS 3/80,55,164,2,0
18,MASJID HIDAYAH  JLN MAJLIS,RUMAH NO. 21  JLN SS 3/80,55,119,2,0
18,MASJID HIDAYAH  JLN MAJLIS,RUMAH NO. 21  JLN SS 3/80,45,84,2,0
18,MASJID HIDAYAH  JLN MAJLIS,RUMAH NO. 21  JLN SS 3/80,115,75,1,0
18,MASJID HIDAYAH  JLN MAJLIS,RUMAH NO. 21  JLN SS 3/80,80,101,1,0
18,MASJID HIDAYAH  JLN MAJLIS,RUMAH NO. 21  JLN SS 3/80,70,163,1,0
18,MASJID HIDAYAH  JLN MAJLIS,RUMAH NO. 21  JLN SS 3/80,115,132,1,0
18,MASJID HIDAYAH  JLN MAJLIS,RUMAH NO. 21  JLN SS 3/80,50,157,1,0
18,MASJID HIDAYAH  JLN MAJLIS,RUMAH NO. 21  JLN SS 3/80,45,98,1,0
18,MASJID HIDAYAH  JLN MAJLIS,RUMAH NO. 21  JLN SS 3/80,80,96,1,0
18,MASJID HIDAYAH  JLN MAJLIS,RUMAH NO. 21  JLN SS 3/80,85,161,1,0
18,MASJID HIDAYAH  JLN MAJLIS,RUMAH NO. 21  JLN SS 3/80,70,134,1,0
18,MASJID HIDAYAH  JLN MAJLIS,RUMAH NO. 21  JLN SS 3/80,125,152,1,0
18,MASJID HIDAYAH  JLN MAJLIS,RUMAH NO. 21  JLN SS 3/80,120,127,1,0
18,MASJID HIDAYAH  JLN MAJLIS,RUMAH NO. 21  JLN SS 3/80,50,65,1,0
18,MASJID HIDAYAH  JLN MAJLIS,RUMAH NO. 21  JLN SS 3/80,115,124,1,0
18,MASJID HIDAYAH  JLN MAJLIS,RUMAH NO. 21  JLN SS 3/80,50,110,1,0
18,MASJID HIDAYAH  JLN MAJLIS,RUMAH NO. 21  JLN SS 3/80,40,75,1,0
18,MASJID HIDAYAH  JLN MAJLIS,RUMAH NO. 21  JLN SS 3/80,85,126,1,0
18,MASJID HIDAYAH  JLN MAJLIS,RUMAH NO. 21  JLN SS 3/80,55,141,1,0
18,MASJID HIDAYAH  JLN MAJLIS,RUMAH NO. 21  JLN SS 3/80,60,160,1,0
18,MASJID HIDAYAH  JLN MAJLIS,RUMAH NO. 21  JLN SS 3/80,55,158,1,0
18,MASJID HIDAYAH  JLN MAJLIS,RUMAH NO. 21  JLN SS 3/80,50,146,1,0
18,MASJID HIDAYAH  JLN MAJLIS,RUMAH NO. 21  JLN SS 3/80,70,160,1,0
18,MASJID HIDAYAH  JLN MAJLIS,RUMAH NO. 21  JLN SS 3/80,70,129,1,0
18,MASJID HIDAYAH  JLN MAJLIS,RUMAH NO. 21  JLN SS 3/80,85,138,3,0
18,MASJID HIDAYAH  JLN MAJLIS,RUMAH NO. 21  JLN SS 3/80,85,159,3,0
18,MASJID HIDAYAH  JLN MAJLIS,RUMAH NO. 21  JLN SS 3/80,60,153,1,0
18,MASJID HIDAYAH  JLN MAJLIS,RUMAH NO. 21  JLN SS 3/80,65,112,1,0
18,MASJID HIDAYAH  JLN MAJLIS,RUMAH NO. 21  JLN SS 3/80,95,161,1,0
