segment,x1,x2,duration,distance,weather,peak
3,PETRONAS (OPP )  JLN SS4B/10,RUMAH NO. 28/TOP SPEED  JLN SS4B/10,45,164,1,0
3,PETRONAS (OPP )  JLN SS4B/10,RUMAH NO. 28/TOP SPEED  JLN SS4B/10,55,110,1,0
3,PETRONAS (OPP )  JLN SS4B/10,RUMAH NO. 28/TOP SPEED  JLN SS4B/10,40,182,1,0
3,PETRONAS (OPP )  JLN SS4B/10,RUMAH NO. 28/TOP SPEED  JLN SS4B/10,55,171,1,0
3,PETRONAS (OPP )  JLN SS4B/10,RUMAH NO. 28/TOP SPEED  JLN SS4B/10,50,182,1,0
3,PETRONAS (OPP )  JLN SS4B/10,RUMAH NO. 28/TOP SPEED  JLN SS4B/10,60,154,1,1
3,PETRONAS (OPP )  JLN SS4B/10,RUMAH NO. 28/TOP SPEED  JLN SS4B/10,55,167,1,1
3,PETRONAS (OPP )  JLN SS4B/10,RUMAH NO. 28/TOP SPEED  JLN SS4B/10,60,176,1,1
3,PETRONAS (OPP )  JLN SS4B/10,RUMAH NO. 28/TOP SPEED  JLN SS4B/10,40,173,1,1
3,PETRONAS (OPP )  JLN SS4B/10,RUMAH NO. 28/TOP SPEED  JLN SS4B/10,65,170,1,1
3,PETRONAS (OPP )  JLN SS4B/10,RUMAH NO. 28/TOP SPEED  JLN SS4B/10,45,190,1,1
3,PETRONAS (OPP )  JLN SS4B/10,RUMAH NO. 28/TOP SPEED  JLN SS4B/10,75,166,1,1
3,PETRONAS (OPP )  JLN SS4B/10,RUMAH NO. 28/TOP SPEED  JLN SS4B/10,60,133,1,1
3,PETRONAS (OPP )  JLN SS4B/10,RUMAH NO. 28/TOP SPEED  JLN SS4B/10,50,162,1,1
3,PETRONAS (OPP )  JLN SS4B/10,RUMAH NO. 28/TOP SPEED  JLN SS4B/10,45,170,2,0
3,PETRONAS (OPP )  JLN SS4B/10,RUMAH NO. 28/TOP SPEED  JLN SS4B/10,65,183,2,0
3,PETRONAS (OPP )  JLN SS4B/10,RUMAH NO. 28/TOP SPEED  JLN SS4B/10,70,140,2,0
3,PETRONAS (OPP )  JLN SS4B/10,RUMAH NO. 28/TOP SPEED  JLN SS4B/10,50,147,2,0
3,PETRONAS (OPP )  JLN SS4B/10,RUMAH NO. 28/TOP SPEED  JLN SS4B/10,85,122,2,0
3,PETRONAS (OPP )  JLN SS4B/10,RUMAH NO. 28/TOP SPEED  JLN SS4B/10,50,140,2,0
3,PETRONAS (OPP )  JLN SS4B/10,RUMAH NO. 28/TOP SPEED  JLN SS4B/10,45,162,1,0
3,PETRONAS (OPP )  JLN SS4B/10,RUMAH NO. 28/TOP SPEED  JLN SS4B/10,60,133,1,0
3,PETRONAS (OPP )  JLN SS4B/10,RUMAH NO. 28/TOP SPEED  JLN SS4B/10,55,136,1,0
3,PETRONAS (OPP )  JLN SS4B/10,RUMAH NO. 28/TOP SPEED  JLN SS4B/10,55,131,1,0
3,PETRONAS (OPP )  JLN SS4B/10,RUMAH NO. 28/TOP SPEED  JLN SS4B/10,40,153,1,0
3,PETRONAS (OPP )  JLN SS4B/10,RUMAH NO. 28/TOP SPEED  JLN SS4B/10,50,126,1,0
3,PETRONAS (OPP )  JLN SS4B/10,RUMAH NO. 28/TOP SPEED  JLN SS4B/10,45,180,1,0
3,PETRONAS (OPP )  JLN SS4B/10,RUMAH NO. 28/TOP SPEED  JLN SS4B/10,40,163,1,0
3,PETRONAS (OPP )  JLN SS4B/10,RUMAH NO. 28/TOP SPEED  JLN SS4B/10,45,172,1,0
3,PETRONAS (OPP )  JLN SS4B/10,RUMAH NO. 28/TOP SPEED  JLN SS4B/10,35,182,1,0
3,PETRONAS (OPP )  JLN SS4B/10,RUMAH NO. 28/TOP SPEED  JLN SS4B/10,50,154,1,0
3,PETRONAS (OPP )  JLN SS4B/10,RUMAH NO. 28/TOP SPEED  JLN SS4B/10,50,160,1,0
3,PETRONAS (OPP )  JLN SS4B/10,RUMAH NO. 28/TOP SPEED  JLN SS4B/10,65,130,1,0
